customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churned
2733-FWPDK,Female,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,97.85,2427.83,1
4517-XWIWC,Female,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.25,2282.27,1
9434-HEDXF,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.2,1311.25,0
8489-TKDOF,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),22.08,1294.06,0
1117-QXFSY,Male,0,No,No,58,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,61.29,3518.02,1
5289-OKHZS,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.18,5406.72,0
7316-LEFZV,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.25,1721.7,0
9915-ATQLO,Male,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),92.33,6402.63,0
3048-ZNFEK,Female,1,Yes,No,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,51.4,2083.16,0
7988-KCAFR,Female,0,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.35,803.61,0
1009-EWJLB,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,109.93,3837.25,0
3060-HBTAE,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.87,3408.04,0
3832-IKOXF,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,93.43,3564.44,1
4490-QELRN,Male,0,No,No,46,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,78.59,3611.55,0
2908-XKIBL,Female,1,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.76,1438.0,1
9162-CAHVH,Male,0,No,No,31,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,72.9,2117.12,0
7413-CUEES,Male,1,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,73.91,1187.05,0
8546-NZDYM,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.47,4935.31,1
2065-YRHHG,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.76,2526.97,0
7943-SFAWO,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,100.51,1485.09,1
3712-QAOWB,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,63.59,3422.78,1
2997-UHHSG,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,117.24,4419.04,1
2970-FFCGS,Female,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,24.34,919.89,1
9135-JTOOA,Female,0,Yes,No,19,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.64,1026.91,1
9669-GDFYA,Female,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.21,384.02,1
1950-ADVBJ,Female,1,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.3,2596.92,1
5612-JAVFM,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,30.42,930.17,1
8326-ODMXT,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.91,1935.22,0
8863-OHEOD,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),19.36,1243.78,1
3891-MBSSD,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,77.62,2465.64,1
1793-KETKJ,Male,1,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.77,3852.19,0
7166-OZNKL,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,34.52,173.52,1
8783-RYAOH,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,85.11,2367.99,1
1827-KLLDP,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.45,2182.54,1
4876-HJQZI,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),32.84,1848.47,1
6109-SNHIV,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),103.44,1857.67,0
2792-NEUZN,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.23,1744.46,0
4030-YAVWS,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.81,40.16,1
6031-OUOIU,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.29,2812.49,1
9393-TYUZI,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,117.83,832.04,1
8970-TYZKF,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.07,2571.84,1
9577-GRBQK,Male,0,No,Yes,20,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),74.74,1425.94,0
5971-SVXYG,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,114.99,1693.14,0
6299-FUXAQ,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.83,1318.15,1
5380-KVZRU,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.65,974.02,0
1966-QTIQT,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,65.96,1488.21,0
4701-VHQGA,Male,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.57,7009.1,1
2759-MWSXS,Female,0,Yes,No,24,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,22.61,503.6,1
3079-QMPHS,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,51.49,1740.4,0
3065-ANSOR,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),62.76,1287.95,1
7645-QRFSD,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.57,901.11,1
7016-HWGCJ,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.11,294.25,1
2481-SNBAW,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.15,1146.57,0
1054-RGHAY,Male,0,Yes,No,47,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),77.79,3445.86,0
6954-XWHVY,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.84,1623.32,1
4310-ECSAO,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,59.51,2815.04,1
8970-XNXNK,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.99,1796.68,0
5547-TEVUN,Female,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.59,2912.53,0
1822-PRGJG,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),35.75,1437.9,0
3198-USPSD,Female,0,No,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,24.62,856.33,0
2308-RBAOE,Female,1,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.62,822.77,0
7035-KJBCW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.96,80.72,1
5491-TEEFI,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,564.48,1
8083-CTZVL,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),117.5,1892.76,1
3679-NWQRS,Male,1,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.01,4066.06,1
3573-IHBMY,Male,1,No,No,34,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.89,2741.83,1
8368-VVKND,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,21.26,189.17,1
7809-ZMBWE,Female,1,Yes,No,56,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.25,1277.02,1
1074-FRUJD,Male,0,Yes,No,12,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),64.57,584.6,1
9232-FBQEY,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,57.11,1487.34,1
8141-ZLWUJ,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),47.52,1215.4,0
1341-UYFHB,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,31.19,1746.76,1
7136-UGJMQ,Male,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),45.8,2690.77,0
3969-UZNBV,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.76,5067.21,1
2386-ASUDS,Male,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.63,460.82,1
5124-UKHKD,Female,0,Yes,Yes,26,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),49.84,1477.96,0
9378-GHCVB,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,112.32,6453.42,0
5150-OXVVE,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,51.87,2046.08,1
8479-AZDOT,Female,1,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.89,5420.01,1
2762-TKQMK,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.26,1223.33,1
1481-IZBUI,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.29,6229.53,0
3343-QAYKH,Male,0,No,No,21,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,70.19,1280.76,0
7185-YGCCR,Male,1,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.97,826.47,0
2252-LLSFB,Male,0,No,No,3,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,78.85,217.76,1
7667-SELQQ,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),85.67,2832.32,0
1329-YWQOL,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),101.46,2104.77,0
2341-PXSHU,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,23.48,597.78,1
2750-EVPFH,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.92,266.22,1
7609-YLOZI,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,65.25,504.44,0
9044-ZOJPG,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),116.39,6863.22,0
9592-WZUVZ,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.24,63.97,1
1390-NOUGI,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),58.28,4064.58,1
9007-RWRTG,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,97.82,4402.36,1
4042-RJGQN,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),112.91,7360.25,0
4223-CLMBC,Male,0,No,No,18,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.2,1658.31,1
3983-ZWWLG,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,117.66,1626.62,0
8694-XQDVY,Female,0,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,71.78,784.57,1
8564-RAPMJ,Male,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,92.28,5727.27,0
9502-CJBWM,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,107.89,5710.6,1
4810-GNTQU,Female,1,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,60.26,2373.99,0
1271-XLOYJ,Male,0,Yes,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.27,1233.13,1
8069-YGTEA,Female,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,23.64,375.33,1
4760-CMNXR,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,112.08,422.41,1
7467-REYPA,Female,1,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,18.21,364.85,1
9173-OIOQY,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,50.35,1039.95,1
8511-DLZEE,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.76,4348.19,1
5805-GXNXK,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.54,2588.74,0
2868-BYGTD,Male,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.08,702.55,0
6690-HTVUS,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,31.32,1202.48,1
4564-NJKBY,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.54,189.06,1
3265-IQZCX,Female,0,No,Yes,54,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,84.03,4580.6,1
4845-EEVOW,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,51.21,511.56,1
3736-ICTZQ,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,19.22,739.53,1
8657-CRRQX,Male,1,No,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,26.46,1612.14,1
9194-CFMXO,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),104.9,5742.97,1
5675-NEBKI,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.58,1173.28,0
8490-ICYBL,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,68.77,1912.44,1
1954-BXOFH,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.39,1263.44,1
6370-EPZRF,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),38.67,1216.33,0
9228-PMEMQ,Male,0,Yes,No,27,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,30.74,858.27,0
6233-HMSZC,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.17,4139.22,1
2591-HBHMM,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,107.3,7083.28,1
2312-FXSPH,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,79.34,5574.43,0
3139-APIMK,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,56.35,1629.65,0
3604-YUJDF,Female,0,Yes,Yes,25,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.27,1280.24,1
5795-GEKMZ,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.01,1014.89,1
3808-SWJJK,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.37,286.41,1
4741-GRDBN,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.08,4864.92,1
9780-LGBMN,Female,1,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.52,930.76,1
2136-IQHBX,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,77.81,621.18,1
2007-FSGJI,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),28.66,1849.15,0
2435-OEVDT,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.05,592.49,1
2887-DRDQL,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,91.61,650.84,1
9073-VAVZX,Female,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),95.32,1943.4,0
